enrollment_id,lastlog-firstlog,study days,early events,mid events,late events
159583,0,1,0,0,0
159585,22,3,0,0,21
159586,3,3,0,0,0
159592,0,1,0,0,0
159593,0,1,0,0,0
159594,0,1,1,0,0
159595,0,1,0,0,0
159598,0,1,9,0,0
159602,0,1,0,0,0
159603,0,1,0,0,0
159604,0,1,0,0,0
159606,0,1,0,3,0
159609,0,1,0,0,0
159610,10,3,0,0,0
159611,0,1,0,0,0
159615,17,2,2,0,0
159616,0,1,0,0,0
159619,0,1,0,0,0
159620,0,1,0,0,0
159622,0,1,0,0,0
159625,0,1,0,0,0
159627,0,1,0,0,0
159628,0,1,0,0,0
159629,0,1,0,0,0
159631,0,1,0,0,0
159632,0,1,7,0,0
159635,3,2,0,0,0
159641,0,1,15,0,0
159643,9,3,0,0,0
159644,0,1,0,0,0
159652,0,1,0,0,0
159661,0,1,0,0,0
159665,3,2,0,0,0
159667,3,2,109,0,0
159672,0,1,6,0,0
159673,0,1,0,0,0
159674,0,1,0,0,0
159675,0,1,0,0,0
159681,0,1,0,0,0
159684,0,1,0,0,0
159686,0,1,0,0,0
159691,0,1,0,0,0
159698,2,2,0,0,0
159702,0,1,0,0,0
159703,0,1,13,0,0
159708,0,1,4,0,0
159712,0,1,0,0,0
159715,22,4,0,0,31
159717,2,2,0,0,0
159719,0,1,0,0,0
159721,0,1,0,0,0
159722,0,1,2,0,0
159723,0,1,0,0,0
159724,0,1,0,0,0
159730,0,1,0,0,0
159732,0,1,0,0,0
159734,0,1,0,0,0
159735,0,1,0,0,0
159738,0,1,0,2,0
159740,0,1,0,0,0
159742,0,1,0,0,0
159743,0,1,0,0,0
159744,23,5,0,0,38
159749,0,1,0,0,0
159752,0,1,82,0,0
159753,0,1,0,0,0
159754,0,1,0,0,0
159757,5,2,0,16,0
159758,0,1,0,0,0
159760,1,2,0,0,0
159761,0,1,0,0,0
159762,0,1,0,0,0
159763,0,1,0,0,0
159765,0,1,0,0,0
159766,0,1,0,0,0
159768,0,2,0,0,0
159775,0,1,0,0,0
159779,19,3,0,0,12
159780,0,1,0,0,0
159787,0,1,0,0,0
159790,0,1,27,0,0
159793,27,6,68,62,99
159794,0,1,0,0,0
159795,0,1,5,0,0
159797,0,1,0,0,0
159800,0,1,0,0,0
159810,0,1,0,0,0
159813,0,1,0,0,0
159814,9,5,114,0,0
159816,4,2,0,4,0
159817,0,1,0,0,0
159819,0,2,20,0,0
159820,0,1,0,0,0
159821,0,1,0,0,0
159823,0,1,0,0,0
159824,0,1,0,0,0
159825,0,1,0,0,0
159827,0,1,3,0,0
159829,0,1,0,0,0
159830,0,1,7,0,0
159831,3,2,0,0,0
159836,0,1,0,27,0
159839,0,1,0,0,0
159840,0,1,0,0,0
159842,0,1,0,0,0
159847,0,1,0,0,0
159849,0,1,0,0,0
159850,0,1,0,0,0
159858,0,1,0,0,0
159859,0,1,0,0,0
159861,0,1,0,2,0
159862,4,2,0,17,0
159863,0,1,0,0,0
159867,0,1,0,0,0
159868,0,1,0,0,0
159872,0,1,0,0,0
159874,0,2,39,0,0
159884,0,1,0,0,0
159886,0,1,0,0,0
159892,0,1,0,0,0
159898,0,1,2,0,0
159901,0,1,0,0,0
159906,0,1,0,0,0
159913,0,1,0,0,0
159916,9,2,0,0,0
159917,10,2,0,0,0
159921,0,1,0,0,0
159924,0,1,0,0,0
159925,0,2,33,0,0
159926,2,2,0,0,0
159927,0,1,2,0,0
159931,0,1,2,0,0
159932,0,1,0,0,0
159936,0,1,2,0,0
159938,7,2,10,10,0
159939,8,2,0,0,0
159940,0,1,0,0,0
159941,11,2,0,0,0
159944,0,1,14,0,0
159946,0,1,6,0,0
159948,0,1,0,0,0
159949,0,1,0,0,0
159955,0,1,0,0,0
159957,0,2,0,0,0
159958,0,1,0,0,0
159962,0,1,0,0,0
159963,0,1,1,0,0
159964,0,1,0,0,0
159976,0,1,0,0,0
159977,20,2,0,0,19
159981,0,1,2,0,0
159983,0,1,0,0,0
159987,0,1,0,4,0
159989,0,1,0,0,0
159991,0,1,0,0,0
159995,0,1,0,0,0
159997,0,1,0,0,0
159998,0,1,4,0,0
160013,0,1,0,0,0
160014,19,3,0,0,0
160017,0,1,0,0,0
160018,0,1,0,0,0
160022,21,4,0,0,25
160023,0,1,0,0,0
160026,0,1,0,0,0
160027,0,1,0,0,0
160028,0,1,9,0,0
160030,0,1,6,0,0
160031,0,1,0,0,0
160037,0,1,5,0,0
160038,0,1,0,0,0
160040,0,1,4,0,0
160042,1,2,0,0,0
160047,0,1,4,0,0
160048,0,1,0,0,0
160050,1,2,113,0,0
160051,0,2,0,0,0
160053,11,4,0,0,0
160054,0,1,0,0,0
160065,0,1,0,0,0
160067,1,2,0,0,0
160070,0,1,0,0,0
160072,0,1,0,0,0
160077,0,1,0,106,0
160078,2,2,0,0,0
160079,0,1,0,0,0
160080,0,1,8,0,0
160083,1,2,0,0,0
160084,0,1,0,0,0
160087,0,1,40,0,0
160094,0,1,4,0,0
160096,0,1,0,0,0
160098,0,1,0,0,0
160103,8,2,11,10,0
160105,0,1,0,0,0
160109,0,1,0,0,0
160114,0,1,0,5,0
160115,0,1,0,0,0
160119,0,1,16,0,0
160124,0,1,0,0,0
160125,1,2,17,0,0
160127,10,2,0,0,0
160129,0,1,0,0,0
160143,0,1,0,0,0
160144,0,1,0,0,0
160146,0,1,0,0,0
160147,1,2,0,11,22
160148,0,1,0,0,0
160152,0,2,0,0,0
160158,0,2,0,0,0
160160,0,1,2,0,0
160161,0,2,0,20,0
160164,0,1,0,0,0
160165,0,1,0,0,0
160166,0,1,10,0,0
160167,0,1,0,0,0
160171,0,2,0,0,0
160172,0,1,2,0,0
160177,0,1,0,0,0
160183,0,1,6,0,0
160184,0,1,0,2,0
160187,8,3,0,0,0
160190,0,1,0,0,0
160194,0,1,0,7,0
160195,15,3,0,0,0
160199,0,1,0,0,0
160201,0,1,0,0,0
160202,0,1,0,0,0
160204,0,1,0,0,0
160206,0,1,0,2,0
160207,0,1,0,0,0
160208,0,2,0,0,0
160209,8,4,0,28,63
160210,0,1,6,0,0
160214,0,1,0,0,0
160215,1,2,0,67,0
160216,0,1,0,0,0
160219,0,1,0,12,0
160221,0,1,0,0,0
160223,0,1,0,14,0
160224,0,1,0,0,0
160227,0,2,16,0,0
160229,0,2,0,0,0
160232,0,1,0,0,0
160236,0,1,0,0,0
160237,0,1,0,0,0
160241,0,1,0,0,0
160242,0,2,0,0,0
160245,0,1,0,0,0
160247,12,2,0,0,0
160249,0,2,0,70,0
160253,0,1,0,0,0
160256,0,1,12,0,0
160258,1,2,0,0,0
160261,0,1,0,0,0
160265,0,1,0,0,0
160271,0,2,0,34,0
160272,0,1,2,0,0
160273,0,1,0,0,0
160275,0,1,8,0,0
160276,0,1,0,0,0
160277,0,1,0,0,0
160280,0,1,0,0,0
160282,0,1,0,5,0
160288,0,1,0,0,0
160289,0,1,0,0,0
160291,0,2,2,0,0
160295,0,1,6,0,0
160296,22,2,0,0,1
160302,0,1,0,0,0
160305,8,3,0,0,0
160306,0,1,0,0,0
160310,3,3,0,0,27
160311,7,2,0,5,2
160314,0,1,0,0,7
160320,2,3,0,31,0
160331,0,1,0,0,20
160334,22,2,14,0,21
160337,0,1,0,0,0
160339,0,1,0,0,0
160341,21,2,0,0,2
160342,0,1,0,0,0
160344,0,1,0,0,0
160349,3,3,0,0,56
160352,0,2,0,0,196
160355,0,1,6,0,0
160359,0,1,0,0,0
160363,0,1,9,0,0
160364,0,1,1,0,0
160367,0,1,0,0,2
160369,0,1,2,0,0
160372,0,1,0,0,10
160376,0,1,0,0,0
160380,0,1,0,0,0
160381,0,1,0,0,0
160383,0,1,0,0,0
160384,0,1,0,0,0
160389,0,1,0,99,0
160390,0,1,0,0,2
160392,0,1,0,0,11
160394,4,2,2,0,0
160396,0,1,0,0,0
160397,0,1,0,0,0
160398,24,2,0,0,2
160401,0,1,0,11,0
160411,0,1,0,0,0
160412,0,1,0,0,0
160413,0,1,0,0,0
160414,0,1,0,0,8
160419,0,1,0,0,10
160423,0,2,0,0,0
160425,0,1,0,0,2
160426,0,1,2,0,0
160429,0,1,0,0,3
160430,0,1,0,0,0
160431,14,2,15,0,22
160432,0,1,0,0,0
160437,0,1,0,0,0
160438,0,1,0,0,2
160439,0,1,0,0,2
160440,0,2,0,0,88
160442,0,1,0,0,0
160443,0,1,0,0,0
160444,0,1,0,54,0
160454,0,1,0,0,0
160459,0,1,0,0,0
160461,1,2,0,0,6
160466,0,1,0,0,3
160467,0,1,14,0,0
160474,0,1,0,0,0
160477,0,1,0,0,7
160479,0,1,0,0,0
160482,0,1,0,0,3
160483,0,1,6,0,0
160489,0,2,0,0,2
160490,0,2,0,0,0
160494,0,1,0,0,4
160495,0,1,0,0,4
160496,0,1,0,0,2
160497,0,1,3,0,0
160500,0,1,0,0,0
160502,0,1,1,0,0
160504,0,1,5,0,0
160510,0,1,0,0,0
160511,0,1,3,0,0
160514,0,1,0,0,0
160516,0,1,0,0,0
160517,1,2,0,0,0
160518,0,1,0,1,0
160529,1,2,8,0,0
160532,0,1,0,0,0
160533,0,1,0,0,0
160535,0,1,0,0,0
160537,5,2,0,0,1
160538,0,2,0,0,6
160541,3,2,0,0,0
160542,0,1,10,0,0
160543,18,2,5,0,9
160545,7,2,0,59,0
160548,14,2,17,27,0
160550,0,1,11,0,0
160556,0,1,0,0,0
160557,0,1,0,0,0
160561,0,1,5,0,0
160562,0,1,0,0,0
160563,7,3,126,0,0
160564,0,1,2,0,0
160567,0,1,0,0,0
160568,0,1,7,0,0
160569,0,1,0,0,0
160574,0,1,1,0,0
160575,12,4,79,1,0
160577,0,1,0,0,0
160578,0,1,3,0,0
160580,0,1,0,0,0
160584,0,1,0,0,0
160590,5,3,14,0,0
160591,0,1,0,0,0
160592,0,1,0,0,0
160593,0,1,0,0,0
160598,0,1,0,0,0
160602,3,2,10,0,0
160603,0,1,8,0,0
160604,0,1,4,0,0
160608,0,1,3,0,0
160609,6,2,18,0,0
160610,24,8,23,48,13
160612,0,1,0,0,0
160615,0,1,7,0,0
160620,0,1,2,0,0
160621,4,4,59,0,0
160622,0,2,64,0,0
160625,0,1,2,0,0
160626,0,1,2,0,0
160632,0,1,2,0,0
160633,0,1,6,0,0
160636,0,1,0,0,0
160638,0,1,2,0,0
160641,0,1,2,0,0
160645,1,3,31,0,0
160646,0,1,0,0,0
160650,0,1,3,0,0
160654,1,2,10,0,0
160658,0,1,3,0,0
160663,4,2,24,0,0
160669,0,1,0,0,0
160670,0,1,0,0,0
160672,0,1,4,0,0
160673,1,2,4,0,0
160676,0,1,0,0,47
160679,0,1,0,0,0
160685,0,1,0,0,6
160686,0,1,0,0,16
160687,0,1,0,0,9
160690,6,4,15,2,0
160695,0,1,0,0,10
160696,0,1,0,3,0
160697,0,1,0,0,2
160699,0,1,0,0,0
160700,0,1,0,0,0
160703,0,1,0,0,0
160706,1,2,0,0,11
160709,0,1,0,0,0
160710,0,1,0,0,5
160719,0,1,0,0,2
160720,24,6,16,21,17
160723,0,1,0,5,0
160725,0,1,0,0,0
160730,0,1,0,0,11
160736,13,5,0,3,425
160740,0,1,0,0,0
160741,0,1,0,0,0
160742,0,1,0,0,0
160747,2,3,0,6,0
160748,0,1,0,0,1
160750,6,2,0,0,8
160752,0,1,0,1,0
160758,26,2,9,0,6
160759,0,1,0,0,0
160760,0,1,0,0,0
160761,11,2,0,15,41
160762,13,3,0,25,42
160765,1,2,0,0,54
160770,0,1,0,5,0
160772,0,1,0,0,2
160775,27,6,1,8,59
160777,0,1,0,0,0
160778,28,5,61,0,79
160786,0,1,0,0,18
160787,0,1,0,0,0
160789,0,1,0,0,0
160792,0,1,0,0,0
160793,0,1,0,0,0
160794,6,2,0,0,2
160796,12,2,0,7,0
160804,0,1,0,0,0
160810,0,1,0,0,0
160812,3,2,1,8,0
160813,0,1,0,0,0
160818,0,1,0,1,0
160822,1,2,0,0,25
160825,0,1,0,0,14
160827,1,2,0,0,6
160828,0,1,0,0,0
160829,0,1,0,0,8
160831,0,1,0,0,0
160833,0,1,0,0,0
160834,6,4,0,0,0
160837,28,2,24,0,73
160839,0,1,0,0,0
160840,0,1,0,0,0
160842,0,1,0,0,0
160844,0,1,0,0,0
160845,0,1,0,1,0
160847,22,2,2,0,0
160850,0,1,0,0,0
160852,0,1,0,0,15
160855,0,1,0,0,0
160860,0,1,0,0,0
160861,0,1,0,0,0
160863,1,2,0,0,17
160868,0,1,0,0,0
160876,4,3,0,0,26
160877,0,1,0,0,17
160878,0,1,0,0,15
160879,0,1,0,4,0
160893,0,1,0,0,0
160897,0,1,0,0,3
160901,0,1,0,0,0
160903,0,1,0,0,1
160906,6,3,0,0,128
160911,0,1,0,0,0
160919,0,1,0,0,0
160920,0,1,0,0,0
160923,0,1,0,0,1
160924,14,5,0,36,10
160925,0,1,0,5,0
160926,0,1,0,6,0
160928,0,1,0,0,0
160931,0,1,0,0,0
160934,0,1,0,3,0
160936,0,1,0,5,0
160937,0,1,0,4,0
160939,0,1,0,0,0
160942,0,1,0,0,0
160947,0,1,0,0,0
160948,0,1,0,0,0
160949,0,1,0,0,2
160951,0,1,0,0,5
160952,0,1,0,1,0
160956,0,1,4,0,0
160957,0,1,0,0,0
160958,0,1,0,0,0
160963,29,2,1,0,11
160966,0,1,0,0,4
160967,0,1,0,0,0
160970,0,1,0,0,0
160978,0,1,0,0,0
160981,0,1,0,0,0
160982,0,1,0,0,21
160988,6,2,0,0,47
160991,0,1,0,0,0
160994,8,4,0,0,187
160995,25,5,23,0,235
160996,0,1,0,0,0
160997,0,1,0,3,0
160998,4,2,0,0,2
160999,0,1,0,0,0
161000,28,2,16,0,8
161001,0,1,0,0,2
161002,0,1,0,0,0
161003,0,1,0,1,0
161005,0,1,0,0,18
161008,0,1,0,0,0
161009,0,1,0,0,3
161010,0,1,0,0,0
161013,0,1,0,0,0
161014,0,1,0,0,1
161021,0,1,0,11,0
161024,0,1,0,0,48
161027,10,2,0,0,15
161029,27,3,4,0,1
161033,5,2,0,0,12
161034,7,2,0,0,6
161037,1,3,0,0,285
161041,0,1,0,0,0
161044,0,1,0,0,0
161046,0,1,0,0,0
161047,0,1,0,4,0
161050,26,2,16,0,12
161054,0,1,0,0,0
161057,0,1,0,0,5
161059,28,6,70,2,9
161064,0,1,0,0,0
161069,22,2,0,0,5
161070,0,1,0,0,3
161071,0,1,1,0,0
161072,14,2,10,0,16
161079,29,5,28,0,8
161084,0,1,0,0,2
161085,0,1,0,3,0
161087,0,1,0,4,0
161088,0,1,0,0,0
161096,11,3,0,0,0
161099,0,1,0,0,0
161102,0,1,0,0,0
161103,0,1,0,6,0
161105,0,1,0,0,2
161109,0,1,0,0,5
161112,0,1,0,0,13
161113,0,1,0,0,2
161115,0,1,0,0,0
161116,0,1,0,0,9
161123,0,1,0,0,0
161125,0,1,0,0,12
161130,0,1,0,0,4
161137,26,7,40,5,59
161140,0,1,0,0,7
161144,4,2,0,0,11
161147,0,1,0,0,0
161148,0,2,0,0,0
161154,0,1,0,0,2
161158,0,1,0,0,11
161162,0,1,0,0,2
161163,0,1,0,0,17
161167,0,1,0,0,2
161169,0,1,0,0,0
161172,0,1,0,20,0
161178,0,1,0,8,0
161179,0,1,0,0,8
161183,0,1,0,0,2
161184,0,1,0,3,0
161186,3,2,0,0,6
161187,0,1,0,0,2
161191,0,1,0,0,11
161194,0,1,0,0,2
161195,0,1,0,0,6
161196,0,1,0,0,9
161198,0,1,0,0,5
161200,0,1,0,0,0
161201,0,1,0,0,0
161206,11,2,0,19,11
161208,5,2,24,0,0
161210,0,1,0,0,0
161211,0,1,2,0,0
161214,0,1,0,0,18
161224,0,1,0,0,42
161226,0,1,0,2,0
161227,0,1,0,0,12
161228,0,1,0,0,4
161230,0,1,0,0,11
161231,0,1,0,0,0
161233,0,1,0,0,2
161235,0,1,0,0,0
161236,0,1,0,0,0
161237,0,1,0,0,0
161238,0,1,0,2,0
161239,0,1,0,0,0
161240,1,2,0,0,64
161243,1,2,0,0,15
161251,0,1,0,0,0
161252,0,1,0,0,2
161255,0,1,0,0,0
161266,0,1,0,0,0
161267,0,1,0,0,26
161268,0,1,0,0,0
161270,0,1,0,1,0
161272,0,1,0,0,0
161286,7,2,0,0,6
161287,0,1,0,6,0
161289,0,1,0,0,2
161290,0,1,2,0,0
161292,0,1,0,0,0
161294,12,3,0,0,9
161297,0,1,0,0,0
161298,23,3,0,0,37
161301,0,1,0,0,0
161311,0,1,0,0,0
161312,0,1,0,0,0
161313,0,1,0,0,0
161315,0,1,0,0,0
161316,0,1,0,0,0
161320,0,1,0,0,37
161321,0,1,0,18,0
161322,0,1,0,0,2
161326,0,1,0,0,0
161329,0,1,0,0,0
161330,29,3,0,0,3
161332,0,1,0,0,0
161339,0,1,0,0,3
161340,0,1,0,0,41
161343,14,4,3,0,12
161344,0,1,0,0,4
161352,0,1,0,0,9
161353,5,2,0,2,0
161354,13,2,0,0,45
161355,0,1,4,0,0
161357,0,1,0,0,2
161358,0,1,0,0,0
161363,0,1,0,0,1
161370,10,2,0,0,0
161375,0,1,0,0,16
161377,0,1,0,0,39
161378,0,1,0,0,0
161382,9,2,0,1,14
161386,26,6,19,32,43
161389,0,1,0,2,0
161398,0,1,0,0,2
161400,0,1,0,0,2
161401,0,1,0,0,0
161402,0,1,0,0,0
161403,0,1,0,0,0
161413,0,1,0,0,0
161414,0,1,0,0,2
161417,0,1,0,0,0
161418,0,1,0,0,8
161420,1,2,0,0,17
161427,0,1,0,0,0
161429,0,1,0,0,1
161431,0,1,0,0,13
161433,0,1,0,0,0
161442,0,1,0,0,5
161444,0,1,0,0,16
161446,0,1,0,8,0
161451,0,1,0,0,7
161452,0,1,0,4,0
161453,0,1,0,0,10
161455,0,1,0,0,0
161457,0,1,0,0,0
161459,13,5,0,49,172
161461,0,1,0,2,0
161465,26,3,5,0,7
161466,0,1,0,7,0
161472,0,1,0,0,17
161474,0,1,0,0,0
161475,0,1,0,0,4
161476,12,2,0,11,2
161482,0,1,0,0,3
161483,0,1,0,0,10
161491,0,2,0,0,13
161496,0,1,0,0,26
161500,0,1,0,2,0
161502,0,1,0,0,0
161503,0,1,0,0,2
161504,3,2,6,29,0
161505,5,3,0,0,3
161506,0,1,0,0,14
161516,2,2,0,18,0
161519,0,1,0,35,0
161524,0,1,0,0,0
161528,0,1,0,0,2
161530,0,1,0,0,0
161533,0,1,0,0,0
161535,0,1,0,0,1
161540,0,2,0,46,0
161541,0,1,0,0,0
161548,0,1,0,0,0
161549,0,1,0,0,0
161550,0,1,0,0,0
161551,0,1,0,0,0
161558,0,1,0,0,16
161559,0,1,0,0,11
161560,0,1,0,0,0
161562,0,1,0,0,6
161563,0,1,0,0,2
161565,0,1,0,0,5
161566,1,2,0,0,2
161569,0,1,0,0,0
161570,0,1,0,11,0
161574,0,1,0,0,0
161577,0,1,5,0,0
161581,0,1,0,0,4
161585,0,1,0,0,8
161587,0,1,0,0,0
161590,0,1,0,0,0
161591,0,1,0,0,6
161592,0,1,0,0,9
161593,0,1,0,9,0
161596,0,1,0,0,0
161598,0,1,0,0,13
161600,0,1,0,0,2
161602,0,1,0,0,0
161603,6,4,0,0,80
161605,1,2,0,0,12
161606,0,1,0,0,0
161609,0,1,0,0,5
161622,0,1,17,0,0
161623,0,1,0,5,0
161626,0,1,0,0,2
161628,0,1,0,0,1
161629,0,1,0,0,0
161630,0,1,0,0,8
161633,4,2,0,0,5
161635,0,1,0,0,0
161636,0,1,0,0,11
161639,0,1,0,0,0
161640,0,1,0,0,0
161644,0,1,0,0,0
161645,10,2,0,0,0
161646,5,2,0,18,17
161652,0,1,0,0,6
161655,0,1,0,0,0
161656,0,1,0,0,0
161657,0,1,0,0,0
161658,0,1,0,0,13
161660,0,1,0,0,2
161661,12,2,0,0,31
161664,0,1,0,8,0
161665,0,1,0,0,2
161667,0,1,0,0,0
161669,0,1,0,0,0
161675,0,1,0,0,7
161676,0,1,0,0,51
161680,0,1,0,10,0
161691,0,2,0,0,32
161693,0,1,0,0,2
161696,0,1,0,0,5
161697,0,1,0,0,1
161705,7,3,0,41,26
161706,1,2,99,0,0
161708,0,1,0,0,0
161709,13,2,0,51,1
161710,27,2,4,0,0
161712,0,1,0,2,0
161713,0,1,0,0,0
161717,0,1,0,0,0
161719,0,1,0,0,0
161727,0,1,0,0,1
161732,0,1,0,0,6
161733,0,1,0,0,0
161734,1,2,0,0,58
161735,0,1,0,0,0
161737,0,2,0,6,0
161739,0,1,0,0,0
161741,0,1,0,0,0
161742,4,2,0,24,0
161745,1,2,0,0,39
161747,0,1,0,0,0
161749,4,2,0,0,17
161750,0,1,0,0,2
161751,0,1,0,0,0
161754,6,2,0,0,0
161757,13,2,0,10,4
161758,0,1,0,0,0
161760,0,1,0,0,20
161763,0,1,0,0,0
161764,0,1,0,0,0
161765,0,1,0,0,41
161766,0,1,0,0,0
161770,0,1,0,0,1
161771,0,1,0,0,0
161774,10,2,0,3,8
161775,0,1,0,1,0
161777,13,3,0,5,30
161780,0,1,0,0,0
161782,0,1,0,0,0
161785,0,1,0,0,11
161788,0,1,0,2,0
161796,0,1,0,3,0
161797,0,1,0,0,4
161799,0,1,0,0,267
161813,0,2,0,45,0
161815,0,1,0,0,0
161821,0,1,0,0,2
161823,0,1,0,0,0
161825,0,1,0,0,0
161827,28,3,16,0,4
161833,0,1,0,0,0
161834,0,1,0,0,0
161839,15,2,0,37,0
161840,0,1,0,0,1
161841,0,1,0,0,0
161845,0,1,0,0,0
161851,0,2,0,0,12
161853,0,2,0,0,16
161854,0,1,0,0,2
161855,0,1,0,0,0
161858,0,1,0,1,0
161859,0,1,0,0,8
161863,0,1,0,0,0
161866,0,1,0,0,3
161872,0,1,0,0,5
161873,0,1,0,4,0
161874,0,1,0,0,0
161875,0,1,0,0,1
161876,7,2,15,0,0
161877,0,1,0,0,0
161888,0,1,0,0,0
161890,0,1,0,1,0
161893,0,1,0,0,9
161895,0,1,0,0,4
161900,0,1,0,4,0
161903,11,4,129,30,0
161904,0,1,0,0,0
161906,0,1,0,0,0
161912,0,1,0,0,0
161913,0,1,0,0,7
161915,0,1,0,0,0
161916,0,1,0,0,0
161917,6,2,258,0,0
161919,0,1,0,0,0
161924,0,1,0,0,0
161925,0,1,0,0,10
161935,6,2,21,0,0
161936,0,1,0,0,11
161939,0,1,52,0,0
161941,0,1,0,0,0
161944,7,2,0,0,0
161947,0,1,0,0,0
161948,25,5,44,100,208
161952,6,2,0,0,6
161953,0,1,0,0,0
161955,20,3,7,3,0
161956,9,3,0,0,88
161967,0,1,0,0,2
161968,0,1,0,0,5
161970,0,1,0,0,18
161971,0,1,0,0,2
161972,0,1,28,0,0
161980,0,1,0,0,0
161983,0,1,0,0,15
161984,0,1,0,0,0
161985,0,1,0,3,0
161986,11,2,44,4,0
161991,0,1,0,0,21
161997,13,2,0,0,0
161998,0,1,0,0,3
161999,0,1,0,0,6
162005,0,1,0,0,0
162006,0,1,0,0,0
162009,0,1,0,0,0
162010,0,1,0,0,4
162012,0,1,0,0,0
162014,0,1,0,0,2
162016,0,1,0,0,3
162026,0,1,0,0,0
162027,25,2,1,0,19
162031,0,1,0,0,98
162036,0,1,0,0,0
162038,0,1,0,0,0
162042,0,1,0,0,0
162044,0,1,0,0,0
162047,0,1,0,0,20
162050,11,2,0,4,0
162055,0,1,0,0,5
162056,0,1,0,0,0
162062,7,2,16,0,0
162063,0,1,0,0,0
162064,0,1,0,0,0
162067,0,1,0,0,0
162068,9,5,56,7,0
162069,0,1,0,0,0
162071,0,1,0,0,0
162076,0,2,0,0,42
162080,0,1,0,10,0
162084,1,2,0,0,25
162085,0,1,0,0,100
162091,0,1,0,0,0
162092,0,1,0,0,0
162094,0,1,0,0,5
162097,0,1,0,0,5
162098,0,1,0,0,0
162100,0,1,0,0,2
162105,6,2,45,0,0
162106,0,2,0,11,0
162107,0,1,0,1,0
162108,0,1,0,0,0
162112,0,1,0,0,0
162113,15,4,16,48,29
162114,0,1,0,0,2
162116,0,1,0,0,91
162119,0,1,0,0,2
162120,0,1,0,9,0
162121,0,1,0,0,0
162128,0,1,0,0,2
162131,0,1,0,0,8
162134,0,1,0,0,10
162138,0,1,0,0,2
162139,0,1,0,0,0
162153,0,1,0,0,4
162155,0,1,0,0,35
162158,0,1,0,0,8
162159,0,1,0,7,0
162160,0,1,0,0,0
162164,0,1,0,3,0
162166,12,3,5,20,8
162168,0,1,0,0,2
162170,0,1,0,0,2
162172,0,1,0,0,0
162189,0,1,0,0,0
162191,0,1,0,0,0
162192,0,1,0,13,0
162196,17,4,0,28,7
162198,0,1,0,0,0
162199,0,1,0,0,0
162200,0,1,0,0,27
162203,0,1,0,0,0
162205,0,1,0,0,2
162211,0,1,0,0,0
162219,0,1,0,0,12
162222,0,1,0,0,0
162224,0,1,0,0,4
162226,0,1,0,0,8
162230,0,1,0,0,0
162232,0,1,0,0,0
162238,11,2,0,3,1
162240,0,1,0,14,0
162244,0,1,0,0,3
162247,9,2,0,0,2
162250,4,2,0,0,25
162262,0,1,0,0,1
162265,0,1,0,0,0
162270,0,1,0,0,0
162272,0,1,0,0,0
162276,26,2,13,0,6
162277,0,2,0,0,1
162278,10,2,0,0,0
162279,0,1,0,0,0
162281,6,2,10,22,0
162286,0,1,0,0,7
162290,0,1,0,0,0
162292,0,1,0,0,19
162293,0,1,0,0,25
162295,0,1,0,0,0
162300,0,1,0,0,0
162301,0,1,0,3,0
162303,0,1,0,0,0
162304,0,1,0,0,0
162306,0,1,0,8,0
162307,0,1,0,0,7
162310,0,1,6,0,0
162311,0,1,0,0,0
162315,0,1,0,0,0
162317,0,1,0,0,0
162324,0,1,0,0,0
162326,23,2,9,0,5
162328,0,1,0,0,0
162330,0,1,0,0,3
162333,0,1,0,0,1
162335,1,2,0,0,0
162337,0,1,0,0,13
162339,0,1,0,0,0
162340,0,1,0,0,5
162342,0,1,0,9,0
162353,8,2,7,9,0
162355,0,1,0,0,34
162356,0,1,0,0,2
162357,0,1,0,0,9
162359,0,1,0,0,0
162363,7,2,0,8,1
162365,0,1,0,0,4
162366,0,1,0,0,0
162368,0,1,1,0,0
162369,0,1,0,0,0
162370,0,1,0,0,2
162374,0,1,0,2,0
162377,0,1,0,1,0
162378,0,1,0,4,0
162381,6,2,29,0,0
162382,5,2,7,0,0
162384,0,1,0,5,0
162387,0,1,0,2,0
162388,0,1,3,0,0
162389,0,1,16,0,0
162390,0,1,0,0,0
162392,0,1,0,0,0
162394,0,1,4,0,0
162399,2,2,20,0,0
162400,8,2,5,4,0
162401,26,2,3,0,0
162405,0,1,3,0,0
162410,0,1,0,0,0
162413,12,2,2,4,0
162418,6,2,6,0,0
162419,0,1,6,0,0
162423,0,1,0,0,0
162425,0,1,2,0,0
162426,0,1,10,0,0
162428,0,1,3,0,0
162430,1,2,14,0,0
162434,0,1,0,0,0
162437,0,1,19,0,0
162438,0,1,0,0,0
162439,0,1,2,0,0
162452,0,1,1,0,0
162455,21,7,57,48,23
162459,0,1,4,0,0
162460,0,1,0,0,0
162461,8,2,9,3,0
162465,0,1,0,0,0
162469,0,1,6,0,0
162470,0,1,0,0,0
162471,0,1,8,0,0
162484,0,1,0,0,0
162485,0,1,1,0,0
162488,0,1,0,0,0
162490,0,1,41,0,0
162492,2,2,9,0,0
162493,0,1,0,0,0
162496,0,1,3,0,0
162497,0,1,6,0,0
162499,0,1,0,0,0
162501,4,2,0,6,0
162502,0,1,2,0,0
162504,0,1,11,0,0
162505,0,1,0,7,0
162506,0,1,14,0,0
162511,0,1,1,0,0
162518,0,1,0,7,0
162520,0,1,3,0,0
162528,0,1,0,0,0
162530,0,1,0,0,0
162531,0,1,0,0,0
162534,0,1,28,0,0
