enrollment_id,navigate,access,problem,page_close,video,discussion,wiki,server,browser,lastlog-firstlog,study days,early events,mid events,late events
171585,7.0,19.0,0.0,5.0,6.0,0.0,0.0,17.0,20.0,0,1,0,0,22
171590,2.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0,1,0,0,4
171591,4.0,4.0,0.0,3.0,3.0,0.0,0.0,8.0,6.0,0,1,0,0,6
171593,3.0,9.0,7.0,1.0,2.0,0.0,0.0,8.0,14.0,0,1,0,0,0
171595,5.0,10.0,0.0,5.0,4.0,19.0,0.0,31.0,12.0,9,2,0,0,0
171596,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2,0,0,0
171600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171603,1.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0,1,3,0,0
171608,4.0,6.0,0.0,4.0,4.0,0.0,0.0,9.0,9.0,0,1,0,9,0
171609,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0,1,0,0,0
171613,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
171615,4.0,9.0,0.0,7.0,1.0,0.0,0.0,13.0,8.0,0,1,8,0,0
171616,2.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,1,0,0,0
171617,2.0,7.0,0.0,6.0,0.0,0.0,0.0,9.0,6.0,0,1,6,0,0
171619,3.0,24.0,0.0,9.0,17.0,0.0,0.0,15.0,38.0,0,1,0,0,39
171623,2.0,4.0,1.0,2.0,1.0,0.0,0.0,5.0,5.0,0,1,0,0,0
171626,3.0,6.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0,1,5,0,0
171629,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0,1,0,0,1
171633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171634,3.0,7.0,0.0,4.0,2.0,0.0,0.0,10.0,6.0,0,1,0,7,0
171636,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,0,0,2
171638,2.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0,1,0,0,0
171640,8.0,2.0,0.0,1.0,1.0,0.0,0.0,10.0,2.0,0,1,0,0,0
171641,7.0,9.0,1.0,2.0,3.0,1.0,1.0,13.0,11.0,0,1,0,0,0
171643,7.0,11.0,0.0,3.0,4.0,0.0,0.0,13.0,12.0,0,1,0,0,0
171644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171647,4.0,15.0,0.0,14.0,13.0,1.0,0.0,20.0,27.0,0,1,0,0,27
171648,3.0,8.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,2,2,0,0,0
171651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171654,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171655,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,1,0,0,0
171656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171659,10.0,9.0,12.0,0.0,0.0,9.0,2.0,30.0,12.0,0,1,0,0,0
171661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171669,3.0,5.0,0.0,3.0,2.0,0.0,0.0,8.0,5.0,0,1,0,0,0
171670,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171673,3.0,4.0,0.0,1.0,0.0,0.0,3.0,8.0,3.0,0,1,0,0,3
171674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171675,2.0,5.0,0.0,2.0,1.0,0.0,0.0,7.0,3.0,0,1,0,0,0
171683,3.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,0,1,0,2,0
171684,2.0,6.0,1.0,3.0,1.0,0.0,0.0,7.0,6.0,6,2,0,0,0
171688,5.0,7.0,0.0,3.0,2.0,1.0,1.0,13.0,6.0,0,1,0,0,0
171689,2.0,11.0,0.0,0.0,1.0,0.0,0.0,12.0,2.0,0,1,0,11,0
171692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171693,4.0,20.0,23.0,3.0,5.0,3.0,0.0,25.0,33.0,8,2,0,33,12
171696,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
171697,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,0,0,0
171699,2.0,27.0,0.0,16.0,6.0,3.0,0.0,22.0,32.0,0,1,30,0,0
171700,9.0,18.0,60.0,6.0,6.0,0.0,0.0,20.0,79.0,0,1,0,0,0
171703,3.0,9.0,14.0,4.0,3.0,7.0,0.0,17.0,23.0,0,1,0,0,0
171705,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,0,0,0
171706,1.0,4.0,0.0,1.0,2.0,0.0,0.0,3.0,5.0,0,1,0,0,0
171710,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,0,1,0
171718,6.0,28.0,0.0,14.0,6.0,0.0,0.0,29.0,25.0,6,2,19,7,0
171719,10.0,39.0,66.0,22.0,9.0,49.0,1.0,96.0,100.0,0,1,0,0,111
171724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171728,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
171729,2.0,7.0,0.0,3.0,2.0,0.0,0.0,6.0,8.0,0,1,0,8,0
171732,4.0,4.0,1.0,1.0,1.0,2.0,0.0,8.0,5.0,0,1,0,0,0
171733,4.0,2.0,0.0,1.0,1.0,5.0,1.0,12.0,2.0,0,1,0,0,0
171740,5.0,4.0,0.0,2.0,1.0,0.0,0.0,9.0,3.0,6,2,0,0,3
171741,5.0,16.0,0.0,9.0,0.0,0.0,0.0,14.0,16.0,0,2,0,16,0
171743,4.0,2.0,0.0,1.0,1.0,2.0,1.0,9.0,2.0,0,1,0,0,0
171746,4.0,6.0,0.0,3.0,1.0,1.0,2.0,12.0,5.0,0,1,0,0,0
171749,6.0,15.0,5.0,1.0,2.0,0.0,0.0,16.0,13.0,7,2,0,0,0
171751,6.0,4.0,2.0,1.0,2.0,5.0,1.0,14.0,7.0,0,1,0,0,0
171752,10.0,108.0,44.0,23.0,30.0,29.0,2.0,82.0,164.0,0,2,0,167,0
171753,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,0,0,0
171754,4.0,6.0,4.0,1.0,2.0,2.0,1.0,9.0,11.0,0,1,0,0,0
171755,3.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,0,2,0
171756,4.0,5.0,0.0,3.0,2.0,1.0,1.0,11.0,5.0,0,1,0,0,0
171761,13.0,2.0,0.0,1.0,1.0,0.0,1.0,16.0,2.0,0,1,0,0,0
171770,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171773,11.0,7.0,0.0,3.0,1.0,0.0,1.0,18.0,5.0,0,1,0,0,0
171774,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,1,0,2,0
171776,1.0,6.0,0.0,1.0,3.0,0.0,0.0,3.0,8.0,0,1,0,0,0
171784,2.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0,1,0,0,0
171786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171787,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
171788,4.0,6.0,0.0,4.0,3.0,0.0,0.0,10.0,7.0,1,2,0,0,0
171791,7.0,17.0,16.0,12.0,10.0,16.0,0.0,39.0,39.0,12,2,0,0,26
171794,11.0,6.0,0.0,0.0,3.0,0.0,1.0,18.0,3.0,0,1,0,0,0
171799,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,1,0,0,0
171801,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,1,0,0,0
171804,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,1,0,0,2
171806,10.0,15.0,6.0,1.0,3.0,0.0,1.0,14.0,22.0,0,1,0,0,0
171811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171813,8.0,10.0,0.0,5.0,2.0,2.0,0.0,20.0,7.0,0,1,0,0,0
171817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171820,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171822,5.0,3.0,0.0,1.0,2.0,0.0,0.0,7.0,4.0,0,1,0,0,4
171823,2.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0,1,0,4,0
171825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171829,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,0,0,0
171830,2.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,1,2,0,0,0
171831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171832,9.0,9.0,1.0,1.0,2.0,1.0,2.0,14.0,11.0,0,1,0,0,0
171835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171836,9.0,14.0,11.0,7.0,3.0,0.0,0.0,21.0,23.0,7,2,0,0,0
171841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171843,2.0,11.0,4.0,3.0,6.0,0.0,0.0,6.0,20.0,0,1,0,0,20
171844,6.0,11.0,0.0,6.0,3.0,0.0,0.0,16.0,10.0,0,1,0,11,0
171847,2.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,0,1,0,0,0
171848,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
171849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171852,4.0,5.0,0.0,3.0,2.0,0.0,0.0,9.0,5.0,0,2,0,0,5
171853,5.0,6.0,23.0,1.0,2.0,0.0,1.0,9.0,29.0,0,1,0,0,0
171856,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
171857,6.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0,1,0,0,0
171862,9.0,4.0,3.0,1.0,1.0,11.0,2.0,25.0,6.0,0,1,0,0,0
171870,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,1,0,0,0
171878,6.0,12.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,0,1,0,0,0
171887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171896,4.0,2.0,0.0,1.0,1.0,0.0,1.0,7.0,2.0,0,1,0,0,2
171898,11.0,12.0,3.0,3.0,3.0,11.0,6.0,34.0,15.0,0,1,0,0,0
171901,2.0,4.0,0.0,0.0,2.0,1.0,0.0,7.0,2.0,0,1,5,0,0
171906,4.0,3.0,0.0,2.0,2.0,0.0,0.0,7.0,4.0,0,1,0,0,4
171911,8.0,10.0,0.0,4.0,1.0,1.0,1.0,20.0,5.0,9,2,0,0,0
171913,5.0,5.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0,1,0,0,2
171917,3.0,7.0,0.0,6.0,6.0,0.0,0.0,10.0,12.0,0,1,0,0,12
171919,2.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,1,0,0,3
171920,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171929,7.0,9.0,0.0,3.0,2.0,0.0,0.0,15.0,6.0,1,2,0,0,0
171936,8.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0,1,0,0,0
171937,20.0,38.0,28.0,13.0,9.0,2.0,0.0,50.0,60.0,3,3,0,0,0
171939,15.0,17.0,12.0,7.0,5.0,44.0,4.0,76.0,28.0,8,2,0,0,0
171942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171947,10.0,2.0,0.0,0.0,0.0,1.0,6.0,19.0,0.0,0,1,0,0,0
171954,22.0,18.0,40.0,6.0,5.0,5.0,3.0,41.0,58.0,0,1,0,0,0
171956,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,1,0,0,0
171958,7.0,16.0,6.0,5.0,3.0,0.0,1.0,19.0,19.0,0,1,0,0,0
171960,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
171965,2.0,5.0,0.0,2.0,3.0,0.0,0.0,5.0,7.0,7,2,0,0,0
171966,3.0,11.0,6.0,3.0,4.0,0.0,0.0,9.0,18.0,0,1,0,0,0
171971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171972,15.0,20.0,7.0,7.0,4.0,18.0,12.0,56.0,27.0,0,1,0,0,0
171974,1.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0,1,0,0,0
171976,5.0,6.0,0.0,3.0,2.0,4.0,1.0,16.0,5.0,0,1,0,6,0
171977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
171981,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0,1,0,0,0
171983,5.0,82.0,38.0,18.0,19.0,0.0,0.0,45.0,117.0,7,2,81,47,0
171985,3.0,11.0,9.0,2.0,0.0,0.0,0.0,12.0,13.0,0,1,0,0,0
171986,13.0,23.0,0.0,8.0,6.0,4.0,6.0,38.0,22.0,18,3,0,0,1
171992,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0,1,0,2,0
171993,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0,1,0,2,0
171997,4.0,4.0,0.0,0.0,1.0,1.0,1.0,9.0,2.0,0,1,0,0,0
172000,1.0,4.0,0.0,1.0,2.0,0.0,0.0,3.0,5.0,0,1,0,0,5
172001,3.0,4.0,0.0,2.0,1.0,0.0,0.0,7.0,3.0,0,1,0,0,0
172002,10.0,17.0,3.0,0.0,0.0,1.0,1.0,28.0,4.0,0,1,0,18,0
172004,6.0,12.0,4.0,6.0,3.0,0.0,0.0,15.0,16.0,1,2,0,0,0
172006,2.0,4.0,0.0,2.0,1.0,0.0,0.0,5.0,4.0,7,2,0,0,0
172007,2.0,13.0,14.0,4.0,7.0,0.0,0.0,11.0,29.0,0,1,0,0,32
172010,11.0,19.0,5.0,8.0,3.0,2.0,2.0,31.0,19.0,17,3,0,0,0
172011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
172012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
172013,3.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0,1,0,0,0
172014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
172020,20.0,13.0,0.0,1.0,5.0,22.0,5.0,60.0,6.0,0,1,0,0,0
172021,8.0,12.0,0.0,6.0,2.0,0.0,0.0,20.0,8.0,19,3,0,0,5
172026,3.0,9.0,0.0,3.0,5.0,0.0,0.0,8.0,12.0,0,1,0,0,12
172036,1.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0,1,0,3,0
172037,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
172039,4.0,13.0,0.0,3.0,7.0,0.0,0.0,13.0,14.0,0,1,0,0,17
172041,7.0,12.0,20.0,3.0,4.0,1.0,2.0,16.0,33.0,0,1,0,0,0
172042,8.0,6.0,0.0,2.0,2.0,0.0,0.0,14.0,4.0,0,1,0,0,0
172049,6.0,2.0,0.0,1.0,1.0,3.0,1.0,12.0,2.0,0,1,0,0,0
172050,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
172051,3.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0,1,0,0,0
172056,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0,1,0,0,0
172062,3.0,9.0,3.0,5.0,5.0,0.0,0.0,10.0,15.0,0,1,0,16,0
172068,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,1,0,0,0
172070,2.0,5.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0,1,0,0,0
172072,21.0,26.0,0.0,7.0,7.0,28.0,4.0,70.0,23.0,8,2,0,0,0
172074,7.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,2.0,0,1,0,0,2
172076,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,0,0,0
172084,8.0,18.0,6.0,7.0,3.0,1.0,0.0,22.0,21.0,0,1,0,0,0
172093,1.0,5.0,0.0,4.0,4.0,0.0,0.0,6.0,8.0,0,1,0,0,8
172095,4.0,4.0,0.0,1.0,2.0,0.0,0.0,6.0,5.0,0,1,0,0,0
172097,5.0,6.0,0.0,3.0,1.0,0.0,0.0,10.0,5.0,0,1,0,0,0
172098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
172100,7.0,4.0,0.0,1.0,2.0,2.0,1.0,12.0,5.0,0,1,0,0,0
172101,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0,1,0,0,0
172102,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0,1,0,0,0
172104,4.0,16.0,2.0,8.0,2.0,0.0,0.0,18.0,14.0,0,1,0,17,0
172119,4.0,13.0,2.0,8.0,6.0,6.0,0.0,22.0,17.0,12,3,0,5,10
172123,3.0,4.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,0,1,0,4,0
172124,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,1,0,0,0
172126,6.0,4.0,7.0,1.0,2.0,4.0,2.0,15.0,11.0,0,1,0,0,0
172127,16.0,0.0,0.0,0.0,0.0,4.0,2.0,22.0,0.0,0,1,0,0,0
172128,1.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0,1,0,8,0
172129,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,0,0,0
172134,3.0,9.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,0,1,0,0,8
172135,2.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0,1,0,0,0
172138,2.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,0,1,0,2,0
172139,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,0,0,0
172142,5.0,4.0,0.0,1.0,2.0,0.0,0.0,7.0,5.0,0,1,0,0,0
172145,6.0,4.0,0.0,1.0,2.0,0.0,1.0,9.0,5.0,0,1,0,0,0
172147,4.0,5.0,0.0,3.0,1.0,0.0,0.0,9.0,4.0,0,1,4,0,0
172150,4.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0,1,0,0,0
172158,5.0,11.0,12.0,1.0,3.0,7.0,1.0,15.0,25.0,0,1,0,0,0
172159,8.0,11.0,0.0,4.0,3.0,1.0,0.0,16.0,11.0,0,1,0,0,0
172169,6.0,10.0,2.0,3.0,2.0,5.0,3.0,19.0,12.0,0,1,0,0,0
172174,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,0,0,0
172177,7.0,6.0,0.0,3.0,0.0,1.0,0.0,12.0,5.0,0,1,0,5,0
172179,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
172181,3.0,6.0,0.0,1.0,2.0,0.0,0.0,5.0,7.0,0,1,0,0,0
172185,8.0,25.0,48.0,12.0,7.0,7.0,1.0,40.0,68.0,11,3,0,0,65
172186,2.0,21.0,5.0,5.0,13.0,3.0,0.0,12.0,37.0,0,1,0,0,37
172188,11.0,29.0,0.0,10.0,6.0,1.0,1.0,36.0,22.0,1,3,0,29,0
172189,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,1,0,2,0
172190,3.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0,1,0,0,0
172191,8.0,2.0,0.0,0.0,0.0,1.0,2.0,13.0,0.0,0,2,0,1,0
172195,6.0,8.0,0.0,6.0,3.0,0.0,0.0,14.0,9.0,0,1,0,0,9
172200,2.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,1,0,0,0
172202,7.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0,1,0,0,0
172203,4.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0,1,0,2,0
172206,1.0,59.0,34.0,17.0,8.0,5.0,0.0,52.0,72.0,0,1,0,0,94
172207,3.0,13.0,22.0,3.0,3.0,0.0,0.0,13.0,31.0,0,1,0,0,0
172209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
172213,4.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0,1,0,0,0
172214,5.0,10.0,0.0,7.0,7.0,0.0,0.0,14.0,15.0,0,1,0,0,14
172218,2.0,10.0,0.0,8.0,8.0,0.0,0.0,12.0,16.0,0,1,0,0,17
172223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
172227,3.0,3.0,0.0,1.0,1.0,5.0,0.0,10.0,3.0,0,1,0,0,0
172232,2.0,7.0,9.0,2.0,4.0,0.0,0.0,8.0,16.0,0,1,0,0,19
172233,6.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0,1,0,0,0
172234,6.0,4.0,0.0,1.0,1.0,1.0,1.0,11.0,3.0,0,1,4,0,0
172235,3.0,7.0,3.0,3.0,5.0,0.0,0.0,7.0,14.0,0,1,0,15,0
172236,6.0,21.0,20.0,0.0,8.0,0.0,0.0,23.0,32.0,9,3,0,0,46
172243,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,0,2,0
172248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
172250,16.0,45.0,9.0,2.0,0.0,1.0,0.0,45.0,28.0,0,1,0,0,51
172251,3.0,6.0,0.0,3.0,2.0,0.0,0.0,8.0,6.0,0,1,0,0,0
172252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
172254,4.0,2.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,0,1,0,0,0
172260,1.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,0,0,3
172261,11.0,2.0,0.0,1.0,1.0,0.0,0.0,13.0,2.0,0,1,0,0,0
172262,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
172265,11.0,47.0,10.0,26.0,7.0,4.0,0.0,52.0,53.0,0,2,0,54,0
172271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
172274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
172280,6.0,2.0,0.0,1.0,1.0,3.0,1.0,12.0,2.0,0,1,0,0,0
172281,8.0,7.0,4.0,2.0,2.0,3.0,1.0,17.0,10.0,0,1,0,0,0
172285,1.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0,1,0,0,0
172286,18.0,18.0,0.0,7.0,5.0,3.0,2.0,34.0,19.0,8,2,0,0,0
172291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
172295,5.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0,1,0,0,0
172303,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,1,0,0,1
172306,7.0,7.0,3.0,2.0,3.0,2.0,2.0,15.0,11.0,0,1,0,0,0
172308,5.0,6.0,0.0,2.0,1.0,0.0,0.0,10.0,4.0,0,1,0,0,0
172309,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
172310,2.0,4.0,0.0,2.0,2.0,0.0,0.0,6.0,4.0,0,2,0,0,5
172314,5.0,46.0,0.0,30.0,19.0,2.0,0.0,47.0,55.0,2,3,0,0,58
172315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
172316,1.0,3.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0,1,0,0,4
172320,4.0,14.0,10.0,8.0,5.0,6.0,0.0,25.0,22.0,0,1,0,0,17
172322,3.0,22.0,4.0,8.0,4.0,0.0,0.0,23.0,18.0,0,2,0,0,24
172324,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,0,0,2
172326,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,1,0,0,2
172329,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,1,0,0,0
172331,4.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0,1,0,0,1
172332,11.0,27.0,0.0,18.0,11.0,28.0,1.0,66.0,30.0,0,2,0,0,35
172333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,0,0,0
172337,6.0,9.0,0.0,6.0,4.0,0.0,0.0,15.0,10.0,0,2,0,0,11
172344,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,0,0,2
172345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
172348,2.0,7.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0,1,0,0,7
172354,13.0,28.0,6.0,15.0,8.0,2.0,1.0,45.0,28.0,0,1,0,0,39
172359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
172361,13.0,9.0,9.0,1.0,2.0,2.0,3.0,25.0,14.0,19,2,0,0,1
172362,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
172365,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0,1,0,0,2
172366,14.0,47.0,19.0,7.0,15.0,0.0,0.0,26.0,76.0,1,2,0,0,70
172376,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
172377,15.0,42.0,0.0,16.0,9.0,1.0,2.0,57.0,28.0,0,1,0,0,45
172378,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
172382,2.0,3.0,0.0,2.0,2.0,2.0,0.0,7.0,4.0,0,1,0,0,4
172384,6.0,13.0,0.0,1.0,0.0,0.0,0.0,19.0,1.0,0,1,0,0,9
172385,2.0,5.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0,1,0,0,3
172386,5.0,8.0,10.0,3.0,2.0,6.0,1.0,21.0,14.0,0,1,0,0,13
172387,20.0,13.0,1.0,6.0,2.0,50.0,14.0,94.0,12.0,19,3,0,0,2
